taxon_oid	Domain	Sequencing Status	Study Name	Genome Name / Sample Name	Sequencing Center	IMG Genome ID 	Phylum	Class	Order	Family	Genus	Species	ANI Cluster ID	IMG Release/Pipeline Version	NCBI Taxon ID	Strain	Genome Size   * assembled	Gene Count   * assembled	
2595698460	Viruses	Finished	The genomes of several lambdoid coliphages - ETH Zurich	Enterobacteria phage HK106	ETH Zurich	2595698460	dsDNA viruses, no RNA stage	Caudoviricetes	Caudovirales	Siphoviridae	Hendrixvirus	Escherichia virus HK106	0	0	432198		41468	65	
638277018	Viruses	Permanent Draft	Tomato mottle Taino virus	Tomato mottle Taino virus	Cinvestav, Irapuato	638277018	ssDNA viruses	Repensiviricetes	Geplafuvirales	Geminiviridae	Begomovirus	Tomato mottle Taino virus	0	IMG/W 2.0	223358		5159	6	
2595698271	Viruses	Finished	Astrovirus VA3	Astrovirus VA3	Washington University in St. Louis	2595698271	ssRNA viruses	Stelpaviricetes	Stellavirales	Astroviridae	unclassified	Astrovirus VA3	0	0	683174		6581	3	
2738542533	Viruses	Permanent Draft	Redefining the invertebrate RNA virosphere	Beihai levi-like virus 21 BHZY58374	BGI Tech Solutions Co., Ltd.	2738542533	ssRNA (+) viruses	unclassified	unclassified	unclassified	unclassified	Beihai levi-like virus 21	0	0	1922407	BHZY58374	3704	3	
2738541557	Viruses	Permanent Draft	Redefining the invertebrate RNA virosphere	Beihai picorna-like virus 36 BHJJX25939	BGI Tech Solutions Co., Ltd.	2738541557	ssRNA (+) viruses	unclassified	unclassified	unclassified	unclassified	Beihai picorna-like virus 36	0	0	1922579	BHJJX25939	7846	1	
2738542369	Viruses	Permanent Draft	Redefining the invertebrate RNA virosphere	Beihai picorna-like virus 71 BHXG26494	BGI Tech Solutions Co., Ltd.	2738542369	ssRNA (+) viruses	unclassified	unclassified	unclassified	unclassified	Beihai picorna-like virus 71	0	0	1922618	BHXG26494	9348	2	
638275774	Viruses	Finished	Cherry necrotic rusty mottle virus	Cherry necrotic rusty mottle virus	Julius Kuehn Institute, Germany	638275774	ssRNA viruses	Alsuviricetes	Tymovirales	Betaflexiviridae	Robigovirus	Cherry necrotic rusty mottle virus	0	IMG/W 2.0	129143		8432	7	
2757320675	Viruses	Permanent Draft	Genome sequencing of Pacmanvirus A23	Pacmanvirus A23	Research Unit on Emerging Infectious and Tropical Diseases ( URMITE )	2757320675	unclassified viruses	unclassified	unclassified	unclassified	unclassified	Pacmanvirus A23	0	0	1932881	A23	395405	466	
2595698609	Viruses	Finished	Streptomyces phage Sujidade	Streptomyces phage Sujidade	University of Pittsburgh	2595698609	dsDNA viruses, no RNA stage	Caudoviricetes	Caudovirales	Siphoviridae	Likavirus	Streptomyces virus Sujidade	0	0	1327759		51552	77	
638275722	Viruses	Finished	Calicivirus isolate TCG	Calicivirus isolate TCG	The University of Tokyo	638275722	ssRNA viruses	Pisoniviricetes	Picornavirales	Caliciviridae	unclassified	Calicivirus isolate TCG	0	IMG/W 2.0	243550		7453	2	
2706795104	Viruses	Permanent Draft	Bacillus phage Bcp1 RefSeq Genome	Bacillus phage Bcp1	Rockefeller University	2706795104	Uroviricota	Caudoviricetes	Caudovirales	Herelleviridae	Caeruleovirus	Bacillus virus Bcp1	0	0	584892	Bcp1	152778	229	
2738541497	Viruses	Permanent Draft	Redefining the invertebrate RNA virosphere	Wenzhou picorna-like virus 5 WZSLuoI84329	BGI Tech Solutions Co., Ltd.	2738541497	ssRNA (+) viruses	unclassified	unclassified	unclassified	unclassified	Wenzhou picorna-like virus 5	0	0	1923637	WZSLuoI84329	9166	2	
2706795087	Viruses	Permanent Draft	Enterobacteria phage Bp4 RefSeq Genome	Escherichia phage Bp4	Qingdao Agricultural University	2706795087	dsDNA viruses, no RNA stage	Caudoviricetes	Caudovirales	Podoviridae	Gamaleyavirus	Escherichia virus Bp4	0	0	1458848	Bp4	72583	96	
2706795762	Viruses	Permanent Draft	Pseudomonas phage vB_Pae_PS44 RefSeq Genome	Pseudomonas phage vB_Pae_PS44	Polish Academy of Sciences, Institute of Biochemistry and Biophysics	2706795762	dsDNA viruses, no RNA stage	Caudoviricetes	Caudovirales	Myoviridae	Pbunavirus	Pseudomonas virus PS44	0	0	1542090	vB_Pae_PS44	68871	97	
638276012	Viruses	Finished	Enterobacteria phage RB69	Escherichia phage RB69	Tulane University	638276012	dsDNA viruses, no RNA stage	Caudoviricetes	Caudovirales	Myoviridae	Mosigvirus	Escherichia virus RB69	0	IMG/W 2.0	12353		167560	275	
2595698932	Viruses	Finished	Propionibacterium phages sequencing UCLA, USA	Propionibacterium phage P104A	University of California, Los Angeles	2595698932	dsDNA viruses, no RNA stage	Caudoviricetes	Caudovirales	Siphoviridae	Pahexavirus	Propionibacterium virus P104A	0	0	1229787		29371	45	
2738542618	Viruses	Permanent Draft	Redefining the invertebrate RNA virosphere	Wenzhou shrimp virus 3 shrimp12824	BGI Tech Solutions Co., Ltd.	2738542618	ssRNA (+) viruses	unclassified	unclassified	unclassified	unclassified	Wenzhou shrimp virus 3	0	0	1923650	shrimp12824	10472	5	
642973598	Viruses	Finished	Pseudomonas phage MP38	Pseudomonas phage MP38	Sogang University	642973598	dsDNA viruses, no RNA stage	Caudoviricetes	Caudovirales	Siphoviridae	Casadabanvirus	Pseudomonas virus MP38	0	IMG/W 2.8	505292		36885	51	
2706795935	Viruses	Permanent Draft	Gordonia phage genome sequencing - University of Pittsburgh	Gordonia phage BritBrat	University of Pittsburgh	2706795935	dsDNA viruses, no RNA stage	Caudoviricetes	Caudovirales	Siphoviridae	Britbratvirus	Gordonia virus Britbrat	0	0	1838064	BritBrat	55524	98	
638276959	Viruses	Finished	Tobacco leaf curl Zimbabwe virus	Tobacco leaf curl Zimbabwe virus	University of the Witwatersrand	638276959	ssDNA viruses	Repensiviricetes	Geplafuvirales	Geminiviridae	Begomovirus	Tobacco leaf curl Zimbabwe virus	0	IMG/W 2.0	223337		2767	6	
2595698386	Viruses	Permanent Draft	Grapevine satellite virus	Grapevine satellite virus	University of California, Davis	2595698386	Satellites	unclassified	unclassified	unclassified	Virtovirus	Grapevine satellite virus	0	0	1343493		1060	2	
638275602	Viruses	Finished	Banana streak virus	Banana streak virus	The Institute of Tropical Bioscience and Biotechnology, Chinese Academy of Tropical Agricultural Sciences	638275602	Retro-transcribing viruses	Revtraviricetes	Ortervirales	Caulimoviridae	Badnavirus	Banana streak virus	0	IMG/W 2.0	69577		7722	3	
2738541373	Viruses	Permanent Draft	Redefining the invertebrate RNA virosphere	Beihai octopus virus 2 BHZY60909	BGI Tech Solutions Co., Ltd.	2738541373	ssRNA (+) viruses	unclassified	unclassified	unclassified	unclassified	Beihai octopus virus 2	0	0	1922493	BHZY60909	9973	1	
2738542470	Viruses	Permanent Draft	Redefining the invertebrate RNA virosphere	Beihai rhabdo-like virus 2 BHTSS7258	BGI Tech Solutions Co., Ltd.	2738542470	ssRNA viruses	Monjiviricetes	Mononegavirales	Artoviridae	Peropuvirus	Woodlouse peropuvirus	0	0	1922652	BHTSS7258	12016	4	
2595698505	Viruses	Finished	Lactobacillus phage phiJB	Lactobacillus phage phiJB	Shandong University	2595698505	dsDNA viruses, no RNA stage	Caudoviricetes	Caudovirales	Siphoviridae	unclassified	Lactobacillus phage phiJB	0	0	1399941		36969	46	
2738541854	Viruses	Permanent Draft	Redefining the invertebrate RNA virosphere	Beihai toti-like virus 3 BWBFG40422	BGI Tech Solutions Co., Ltd.	2738541854	dsRNA viruses	unclassified	unclassified	unclassified	unclassified	Beihai toti-like virus 3	0	0	1922733	BWBFG40422	2858	1	
638275781	Viruses	Finished	Chicory yellow mottle virus satellite RNA	Chicory yellow mottle virus satellite RNA	University of Milan	638275781	Satellites	unclassified	unclassified	unclassified	unclassified	Chicory yellow mottle virus satellite RNA	0	IMG/W 2.0	192022		457	1	
638275490	Viruses	Finished	Avian adeno-associated virus strain DA-1	Avian adeno-associated virus strain DA-1	University of Georgia	638275490	ssDNA viruses	Quintoviricetes	Piccovirales	Parvoviridae	Dependoparvovirus	Avian dependoparvovirus 1	0	IMG/W 2.0	281492		4682	2	
2595698452	Viruses	Finished	Acinetobacter bacteriophage AP22	Acinetobacter bacteriophage AP22	to the INSDC. Molecular Microbiology, St. Res. Center for Appl. Microbiol. %affilation% Biotechnol., SRC AMB, 142279, RUSSIA	2595698452	dsDNA viruses, no RNA stage	Caudoviricetes	Caudovirales	Myoviridae	Obolenskvirus	Acinetobacter virus AP22	0	0	1187128		46387	89	
2706795458	Viruses	Permanent Draft	Lactobacillus phage genome sequencing - University College Cork	Lactobacillus phage Ld17	University College Cork	2706795458	dsDNA viruses, no RNA stage	Caudoviricetes	Caudovirales	Siphoviridae	Cequinquevirus	Lactobacillus virus Ld17	0	0	1500733	Ld17	32975	50	
2706796147	Viruses	Permanent Draft	Red clover powdery mildew-associated virus from Japan	Red clover powdery mildew-associated totivirus 2 RPaTV2_75-52	Okayama University	2706796147	dsRNA viruses	Chrymotiviricetes	Ghabrivirales	Totiviridae	unclassified	Red clover powdery mildew-associated totivirus 2	0	0	1714363	RPaTV2_75-52	4178	2	
2706796514	Viruses	Permanent Draft	Pseudoalteromonas phage H101 RefSeq Genome	Pseudoalteromonas phage H101	Ocean University of China	2706796514	dsDNA viruses, no RNA stage	Caudoviricetes	Caudovirales	Myoviridae	unclassified	Pseudoalteromonas phage H101	0	0	1654919	H101	131903	228	
2706796345	Viruses	Permanent Draft	Whole Genome Sequence of Siphoviridae Phages Infecting Clostridium difficile	Clostridium phage phiCD111	Institut Pasteur	2706796345	dsDNA viruses, no RNA stage	Caudoviricetes	Caudovirales	Siphoviridae	unclassified	Clostridium phage phiCD111	0	0	1582150	phiCD111	41560	55	
648019631	Viruses	Finished	Torque teno mini virus 2	Torque teno mini virus 2		648019631	ssDNA viruses	unclassified	unclassified	Anelloviridae	Betatorquevirus	Torque teno mini virus 2	0	IMG/W 3.2	687370		2765	3	
641201337	Viruses	Finished	Staphylococcus phage phiETA3	Staphylococcus virus phiETA3	Hiroshima University	641201337	dsDNA viruses, no RNA stage	Caudoviricetes	Caudovirales	Siphoviridae	Phietavirus	Staphylococcus virus phiETA3	0	IMG/W 2.4	326037		43282	68	
2588253649	Viruses	Permanent Draft	Synechococcus phage S-SSM4	Synechococcus phage S-SSM4	Broad Institute	2588253649	dsDNA viruses, no RNA stage	Caudoviricetes	Caudovirales	Myoviridae	unclassified	Synechococcus phage S-SSM4	0	0	536466		182801	223	
648936733	Viruses	Finished	Polyomavirus HPyV6	Polyomavirus HPyV6	National Cancer Institute	648936733	dsDNA viruses, no RNA stage	Papovaviricetes	Sepolyvirales	Polyomaviridae	Deltapolyomavirus	Human polyomavirus 6	0	IMG/W 3.3	746830		4926	5	
645948528	Viruses	Finished		Tomato common mosaic virus		645948528	ssDNA viruses	unclassified	unclassified	Geminiviridae	Begomovirus	common	0	IMG/W 3.1	536084	mosaic virus	5058	7	
2706795059	Viruses	Permanent Draft	Molluscs and insect larvae associated viral genomes from Lake Sarah, New Zealand	Lake Sarah-associated circular virus-21 LSaCV-21-LSMU-2013	University of Canterbury	2706795059	unclassified viruses	unclassified	unclassified	unclassified	unclassified	Lake Sarah-associated circular virus-21	0	0	1685748	LSaCV-21-LSMU-2013	1762	2	
2706795633	Viruses	Permanent Draft	Asian prunus virus 2 RefSeq Genome	Asian prunus virus 2 Bungo Q-1256-01	French National Institute for Agronomical Research (INRA)	2706795633	ssRNA viruses	Alsuviricetes	Tymovirales	Betaflexiviridae	Foveavirus	Asian prunus virus 2	0	0	351426	Bungo Q-1256-01	9362	5	
2757320698	Viruses	Permanent Draft	Genome sequencing of Spinach amalgavirus 1	Spinach amalgavirus 1	Chung-Ang University	2757320698	dsRNA viruses	Duplopiviricetes	Durnavirales	Amalgaviridae	Amalgavirus	Spinach amalgavirus 1	0	0	1985164		3420	2	
2773857872	Viruses	Permanent Draft	Whole Genome Sequence of Siphoviridae Phages Infecting Clostridium difficile	Clostridium phage phiCD146	Institut Pasteur	2773857872	dsDNA viruses, no RNA stage	Caudoviricetes	Caudovirales	Siphoviridae	unclassified	Clostridium phage phiCD146	0	0	1582151	phiCD146	41507	52	
2595698614	Viruses	Finished	Halovirus genome project- Univ of Pittsburgh, USA	Halovirus HRTV-5	University of Pittsburgh	2595698614	dsDNA viruses, no RNA stage	Caudoviricetes	Caudovirales	Myoviridae	unclassified	Halovirus HRTV-5	0	0	1273753		76134	122	
2595698773	Viruses	Finished	Zucchini tigre mosaic virus	Zucchini tigre mosaic virus	National Institute for Agricultural Research (INRA)	2595698773	ssRNA viruses	Stelpaviricetes	Patatavirales	Potyviridae	Potyvirus	Zucchini tigre mosaic virus	0	0	1406816		10346	1	
638275994	Viruses	Finished	Enterobacteria phage K1E	Escherichia virus K1E	Hannover Medical School	638275994	dsDNA viruses, no RNA stage	Caudoviricetes	Caudovirales	Autographiviridae	Vectrevirus	Escherichia virus K1E	0	IMG/W 2.0	344022		45251	62	
2757321085	Viruses	Permanent Draft	Genome sequencing of Giant panda associated virus	Giant panda circovirus 2	Jiangsu University	2757321085	ssDNA viruses	Arfiviricetes	Cirlivirales	Circoviridae	Circovirus	Giant panda circovirus 2	0	0	2016457		1908	3	
2706795563	Viruses	Permanent Draft	Carrot torradovirus 1 RefSeq Genome	Carrot torradovirus 1	Crop Protection, Food and Environment Research Agency, United Kingdom	2706795563	ssRNA viruses	Pisoniviricetes	Picornavirales	Secoviridae	Torradovirus	Carrot torradovirus 1	0	0	1425364	1	11610	3	
2738541577	Viruses	Permanent Draft	Redefining the invertebrate RNA virosphere	Beihai sea slater virus 4 BHHZL10410	BGI Tech Solutions Co., Ltd.	2738541577	ssRNA (+) viruses	unclassified	unclassified	unclassified	unclassified	Beihai sea slater virus 4	0	0	1922660	BHHZL10410	12483	8	
2738542250	Viruses	Permanent Draft	Redefining the invertebrate RNA virosphere	Wenzhou tombus-like virus 5 WZFSL67420	BGI Tech Solutions Co., Ltd.	2738542250	ssRNA (+) viruses	unclassified	unclassified	unclassified	unclassified	Wenzhou tombus-like virus 5	0	0	1923675	WZFSL67420	4112	3	
2609459783	Viruses	Permanent Draft	Psychrobacter phage pOW20-A	Psychrobacter phage pOW20-A	Broad Institute	2609459783	dsDNA viruses, no RNA stage	Caudoviricetes	Caudovirales	Myoviridae	unclassified	Psychrobacter phage pOW20-A	0	0	754048		40803	71	
2599185117	Viruses	Finished	Human papillomavirus type 126	Human papillomavirus 126	National Cancer Center Research Institute	2599185117	dsDNA viruses, no RNA stage	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Gammapapillomavirus 11	0	0	1055684		7326	6	
645044600	Viruses	Finished	Streptococcus phage PH10	Streptococcus phage PH10	University of Zurich	645044600	dsDNA viruses, no RNA stage	Caudoviricetes	Caudovirales	Siphoviridae	unclassified	Streptococcus phage PH10	0	IMG/W 3.0	644007		31276	54	
641201283	Viruses	Finished	Potato apical leaf curl disease-associated satellite DNA beta	Potato apical leaf curl disease-associated satellite DNA beta	Indian Agricultural Research Institute	641201283	Satellites	unclassified	unclassified	Tolecusatellitidae	Betasatellite	Potato apical leaf curl disease-associated satellite DNA beta	0	IMG/W 2.4	410826		1367	1	
2738541394	Viruses	Permanent Draft	Redefining the invertebrate RNA virosphere	Hubei noda-like virus 9 WHLC5367	BGI Tech Solutions Co., Ltd.	2738541394	ssRNA (+) viruses	unclassified	unclassified	unclassified	unclassified	Hubei noda-like virus 9	0	0	1922989	WHLC5367	4959	2	
638276745	Viruses	Finished	Enterobacteria phage ES18	Enterobacteria phage ES18	University of Pittsburgh	638276745	dsDNA viruses, no RNA stage	Caudoviricetes	Caudovirales	Siphoviridae	unclassified	Enterobacteria phage ES18	0	IMG/W 2.0	101570		46900	79	
638275497	Viruses	Finished	Avian paramyxovirus 6	Avian avulavirus 6	National Chung Hsing University	638275497	ssRNA viruses	Monjiviricetes	Mononegavirales	Paramyxoviridae	Avulavirus	Avian avulavirus 6	0	IMG/W 2.0	157619		16236	7	
638276739	Viruses	Finished	Saccharomyces cerevisiae killer virus M1	Saccharomyces cerevisiae killer virus M1	Reed College	638276739	dsRNA viruses	unclassified	unclassified	unclassified	unclassified	Saccharomyces cerevisiae killer virus M1	0	IMG/W 2.0	12450		1801	1	
2706796611	Viruses	Permanent Draft	Microviridae IME-16 RefSeq Genome	Microviridae IME-16	State Key Laboratory of Pathogen and Biosecurity, Beijing Institute of Microbiology and Epidemiology	2706796611	ssDNA viruses	Malgrandaviricetes	Petitvirales	Microviridae	unclassified	Microviridae IME-16	0	0	1544364	IME-16	5755	7	
2595698510	Viruses	Finished	Klebsiella phage JD001	Klebsiella phage JD001	Shanghai Jiao Tong University	2595698510	dsDNA viruses, no RNA stage	Caudoviricetes	Caudovirales	Myoviridae	Jedunavirus	Klebsiella virus JD001	0	0	1236000		48814	68	
2738541364	Viruses	Permanent Draft	Redefining the invertebrate RNA virosphere	Wenzhou narna-like virus 1 WZFSL81657	BGI Tech Solutions Co., Ltd.	2738541364	ssRNA (+) viruses	unclassified	unclassified	unclassified	unclassified	Wenzhou narna-like virus 1	0	0	1923574	WZFSL81657	3041	1	
2706796005	Viruses	Permanent Draft	Chaetoceros tenuissimus DNA virus type-II RefSeq Genome	Chaetoceros tenuissimus DNA virus type-II SS10-8V	National Research Institute, Fisheries and Environment of Inland Sea, Japan	2706796005	ssDNA viruses	unclassified	unclassified	unclassified	unclassified	Chaetoceros tenuissimus DNA virus type-II	0	0	1516127	SS10-8V	5770	3	
2595698335	Viruses	Finished	Mycobacterium phage Papyrus	Mycobacterium phage Papyrus	University of Pittsburgh	2595698335	dsDNA viruses, no RNA stage	Caudoviricetes	Caudovirales	Siphoviridae	Papyrusvirus	Mycobacterium virus Papyrus	0	0	1383056		70657	100	
2738542337	Viruses	Permanent Draft	Redefining the invertebrate RNA virosphere	Hubei virga-like virus 16 arthropodmix13816	BGI Tech Solutions Co., Ltd.	2738542337	ssRNA (+) viruses	unclassified	unclassified	unclassified	unclassified	Hubei virga-like virus 16	0	0	1923331	arthropodmix13816	13549	6	
638276848	Viruses	Finished	Squash leaf curl China virus - [B]	Squash leaf curl China virus - [B]	Queensland University of Technology	638276848	ssDNA viruses	Repensiviricetes	Geplafuvirales	Geminiviridae	Begomovirus	Squash leaf curl China virus	0	IMG/W 2.0	269275		5455	8	
2757320629	Viruses	Permanent Draft	Genome sequencing of Synechococcus phage S-CAM9	Synechococcus phage S-CAM9	University of California, Irvine	2757320629	unclassified phages	Caudoviricetes	Caudovirales	Myoviridae	Kanaloavirus	Synechococcus virus SCAM9	0	0	1883369	S-CAM9	174830	237	
643677402	Viruses	Finished	African oil palm ringspot virus	African oil palm ringspot virus		643677402	ssRNA viruses	Alsuviricetes	Tymovirales	Betaflexiviridae	Robigovirus	African oil palm ringspot virus	0	IMG/W 2.9	185218		7781	5	
2700988912	Viruses	Permanent Draft	Diverse circular ssDNA viruses discovered in dragonflies	Dragonfly circularisvirus	National Center for Biotechnology Information (NCBI), University of South Florida	2700988912	ssDNA viruses	unclassified	unclassified	unclassified	unclassified	Dragonfly circularisvirus	0	0	1234872		2067	2	
2757320842	Viruses	Permanent Draft	Genome sequencing of Streptococcus phage	Streptococcus phage phiARI0746	Imperial College London	2757320842	dsDNA viruses, no RNA stage	Caudoviricetes	Caudovirales	Siphoviridae	unclassified	Streptococcus phage phiARI0746	0	0	1701837	phiARI0746	33181	44	
2706796522	Viruses	Permanent Draft	Sclerotinia sclerotiorum negative-stranded RNA virus 1 RefSeq Genome	Sclerotinia sclerotiorum negative-stranded RNA virus 1 AH98	Huazhong Agricultural University (HZAU)	2706796522	ssRNA viruses	Monjiviricetes	Mononegavirales	Mymonaviridae	Sclerotimonavirus	Sclerotinia sclerotimonavirus	0	0	1483724	AH98	10002	6	
2617270996	Viruses	Permanent Draft	Cyanophage S-SSM2	Cyanophage S-SSM2	Broad Institute	2617270996	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Ahtivirus	Cyanophage S-SSM2	0	0	536464		179980	209	
2706796163	Viruses	Permanent Draft	Ungulate tetraparvovirus 1 RefSeq Genome	Ungulate tetraparvovirus 1 Yak hokovirus GS1	College of Veterinary Medicine, Gansu Agricultural University	2706796163	ssDNA viruses	Quintoviricetes	Piccovirales	Parvoviridae	Tetraparvovirus	Ungulate tetraparvovirus 1	0	0	1511914	Yak hokovirus GS1	5111	3	
2588253696	Viruses	Permanent Draft	Vibrio phage martha 12B12	Vibrio phage martha 12B12	Broad Institute	2588253696	dsDNA viruses, no RNA stage	Caudoviricetes	Caudovirales	Myoviridae	unclassified	Vibrio phage martha 12B12	0	0	573175		33277	51	
2595698759	Viruses	Finished	Erwinia phage vB_EamM-Y2	Erwinia phage vB_EamM-Y2	ETH Zurich	2595698759	dsDNA viruses, no RNA stage	Caudoviricetes	Caudovirales	Chaseviridae	Loessnervirus	Erwinia virus Y2	0	0	1051676		56621	92	
2706795153	Viruses	Permanent Draft	Human plasma-associated gemycircularvirus RefSeq Genome	Human plasma-associated gemycircularvirus DB1	Blood Systems Research Institute (BSRI)	2706795153	unclassified viruses	Repensiviricetes	Geplafuvirales	Genomoviridae	Gemyvongvirus	Human associated gemyvongvirus 1	0	0	1707330	DB1	2272	3	
2738542041	Viruses	Permanent Draft	Redefining the invertebrate RNA virosphere	Sanxia water strider virus 18 SXSSP2538	BGI Tech Solutions Co., Ltd.	2738542041	dsRNA viruses	unclassified	unclassified	unclassified	unclassified	Sanxia water strider virus 18	0	0	1923402	SXSSP2538	1522	1	
2757321073	Viruses	Permanent Draft	Genome sequencing of Urucuri virus	Urucuri virus	Evandro Chagas Institute	2757321073	ssRNA viruses	Ellioviricetes	Bunyavirales	Phenuiviridae	Phlebovirus	Urucuri phlebovirus	0	0	1926502		12896	4	
2738541784	Viruses	Permanent Draft	Redefining the invertebrate RNA virosphere	Beihai picorna-like virus 5 BHNXC41415	BGI Tech Solutions Co., Ltd.	2738541784	ssRNA (+) viruses	unclassified	unclassified	unclassified	unclassified	Beihai picorna-like virus 5	0	0	1922594	BHNXC41415	9888	2	
641201348	Viruses	Finished	Streptococcus phage SMP	Streptococcus phage SMP	Nanjing Agricultural University	641201348	dsDNA viruses, no RNA stage	Caudoviricetes	Caudovirales	Siphoviridae	unclassified	Streptococcus phage SMP	0	IMG/W 2.4	413066		36216	48	
2706795252	Viruses	Permanent Draft	Genome sequencing of viruses from seawater sample in Tampa Bay, Forida, USA	Circoviridae 10 LDMD-2013	University of South Florida	2706795252	ssDNA viruses	Arfiviricetes	Cirlivirales	Circoviridae	unclassified	Circoviridae 10 LDMD-2013	0	0	1379714	10 LDMD-2013	3333	3	
2595698307	Viruses	Finished	Tomato necrotic stunt virus	Tomato necrotic stunt virus	U.S. Department of Agriculture, Agricultural Research Service 	2595698307	ssRNA viruses	Stelpaviricetes	Patatavirales	Potyviridae	Potyvirus	Tomato necrotic stunt virus	0	0	1176153		10057	2	
648936725	Viruses	Finished	Melon chlorotic mosaic virus-associated alphasatellite	Melon chlorotic mosaic alphasatellite	National Institute for Agricultural Research (INRA)	648936725	Satellites	unclassified	unclassified	Alphasatellitidae	Clecrusatellite	Melon chlorotic mosaic alphasatellite	0	IMG/W 3.3	2169825		1334	2	
2716885025	Viruses	Permanent Draft	Mycobacterium phage Seagreen RefSeq Genome	Mycobacterium phage Seagreen	University of Pittsburgh	2716885025	dsDNA viruses, no RNA stage	Caudoviricetes	Caudovirales	Siphoviridae	Cheoctovirus	Mycobacterium phage Seagreen	0	0	1698713	Seagreen	57766	105	
2757321107	Viruses	Permanent Draft	Genome sequencing of Meaban virus	Meaban virus	faculte de medecine, Aix-Marseille Universite	2757321107	ssRNA viruses	Flasuviricetes	Amarillovirales	Flaviviridae	Flavivirus	Meaban virus	0	0	35279		10266	1	
638275777	Viruses	Finished	Chicken anemia virus	Chicken anemia virus	State University of Leiden	638275777	ssDNA viruses	unclassified	unclassified	Anelloviridae	Gyrovirus	Chicken anemia virus	0	IMG/W 2.0	12618		2319	4	
642918905	Viruses	Finished	Potato virus T	Potato virus T	Istituto di virologia vegetale (IVV), Italy	642918905	ssRNA viruses	Alsuviricetes	Tymovirales	Betaflexiviridae	Tepovirus	Potato virus T	0	IMG/W 2.7	36403		6539	3	
638275738	Viruses	Finished	Canine parvovirus	Canine parvovirus		638275738	ssDNA viruses	Quintoviricetes	Piccovirales	Parvoviridae	Protoparvovirus	Carnivore protoparvovirus 1	0	IMG/W 2.0	10788		5323	3	
2738541743	Viruses	Permanent Draft	Redefining the invertebrate RNA virosphere	Hubei tombus-like virus 42 fly55787	BGI Tech Solutions Co., Ltd.	2738541743	ssRNA (+) viruses	unclassified	unclassified	unclassified	unclassified	Hubei tombus-like virus 42	0	0	1923290	fly55787	3668	2	
2706795460	Viruses	Permanent Draft	Lactobacillus phage genome sequencing - University College Cork	Lactobacillus phage Ld3	University College Cork	2706795460	dsDNA viruses, no RNA stage	Caudoviricetes	Caudovirales	Siphoviridae	Cequinquevirus	Lactobacillus virus Ld3	0	0	1500735	Ld3	29616	49	
2700988789	Viruses	Permanent Draft	Emiliania huxleyi virus 202	Emiliania huxleyi virus 202	Broad Institute	2700988789	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Coccolithovirus	Emiliania huxleyi virus 202	0	0	181211		407516	487	
2923582820	Viruses	Permanent Draft	Enterobacteria phage AR1	Escherichia phage AR1	Department of Biotechnology and Laboratory Science in Medicine, National Yang Ming University, Institute of Biomedical Informatics, National Yang Ming University	2923582820	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Tequatrovirus	Escherichia virus AR1	0	IMG Annotation Pipeline v.5.0.23	66711		167435	291	
2738542869	Viruses	Permanent Draft	Redefining the invertebrate RNA virosphere	Hubei virga-like virus 19 SCM95808	BGI Tech Solutions Co., Ltd.	2738542869	ssRNA (+) viruses	unclassified	unclassified	unclassified	unclassified	Hubei virga-like virus 19	0	0	1923334	SCM95808	4287	2	
642973525	Viruses	Finished	Cactus mild mottle virus	Cactus mild mottle virus	Seoul Women's University	642973525	ssRNA viruses	Alsuviricetes	Martellivirales	Virgaviridae	Tobamovirus	Cactus mild mottle virus	0	IMG/W 2.8	229030		6449	4	
2700988901	Viruses	Permanent Draft	Porcine stool-associated circular virus 5 RefSeq Genome	Porcine stool-associated circular virus 5	National Center for Biotechnology Information (NCBI), U.S. Department of Agriculture, Agricultural Research Service, National Animal Disease Center	2700988901	ssDNA viruses	Arfiviricetes	Cirlivirales	Circoviridae	unclassified	Porcine stool-associated circular virus 5	0	0	1475063		3062	2	
2757320986	Viruses	Permanent Draft	Genome sequencing of Nairobi sheep disease virus	Nairobi sheep disease orthonairovirus	Academy of Military Medical Sciences (AMMS), China	2757320986	ssRNA viruses	Ellioviricetes	Bunyavirales	Nairoviridae	Orthonairovirus	Nairobi sheep disease orthonairovirus	0	0	194540		18748	3	
2588253688	Viruses	Permanent Draft	Vibrio phage eugene 12A10	Vibrio phage eugene 12A10	Broad Institute	2588253688	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	unclassified	Vibrio phage eugene 12A10	0	0	573172		138234	253	
638276520	Viruses	Finished	Olive latent virus 1	Olive latent virus 1	University of Bari	638276520	ssRNA viruses	Tolucaviricetes	Tolivirales	Tombusviridae	Alphanecrovirus	Olive latent virus 1	0	IMG/W 2.0	47669		3699	5	
2738542702	Viruses	Permanent Draft	Redefining the invertebrate RNA virosphere	Hubei Poty-like virus 1 QTM27268	BGI Tech Solutions Co., Ltd.	2738542702	ssRNA (+) viruses	Stelpaviricetes	Patatavirales	Potyviridae	Potyvirus	Bean yellow mosaic virus	0	0	12197	QTM27268	8182	1	
